word,decade,betweenness,closeness,clusterrank,constraint,degree,diffusion,dmnc,hubs,laplacian,lobby,mnc,pagerank,topocoefficient,transitivity,zipf,spectral_diversity,nonzero_eigenvalues,entropy,condition_number
uncomfortable,1950,5.32600238693674e-07,0.38523354951253,309849.122040073,0.0055398657617069,0.0166774888076279,910900.0,2.51324702050536,0.0661711018729346,2059456.0,245.0,244.0,1.81727380351092e-05,0.0691333409912645,0.340248262834784,4.21527365258308,106.61322784423828,5.0,1.18799090385437,133.878173828125
uncomfortable,1960,3.27354337912212e-07,0.393259536581534,307899.175233645,0.0042522937125851,0.0219413307894109,1071712.0,2.39105520023791,0.0785339991941465,2557516.0,322.0,321.0,2.06995814801598e-05,0.0605710726575623,0.287383177570093,4.09299945858875,88.65601348876953,6.0,1.2330106496810913,101.39093017578124
uncomfortable,1970,7.19191651893406e-07,0.394380242933545,273671.594072676,0.0042413774128962,0.0222380903804958,1017072.0,2.36862166773195,0.0677287252934244,2461206.0,325.0,326.0,2.0870245662748e-05,0.0568746031977086,0.269164700330345,4.21358195071846,98.67839050292967,5.0,1.1351161003112793,120.45651245117188
uncomfortable,1980,1.83912239593509e-06,0.397905753801686,253791.723594129,0.0035874766375425,0.0265429360990754,1092758.0,2.23451334997755,0.06835831911384,2790022.0,379.0,388.0,2.35842359023043e-05,0.0507171211203575,0.232331708356642,4.24831494950156,102.4913330078125,5.0,1.2122931480407717,127.43927001953124
uncomfortable,1990,2.61990574656816e-06,0.4018128431193,239551.57203567,0.0030339026618608,0.0310103935934571,1198342.0,2.1382527736986,0.0705229561941918,3223874.0,446.0,453.0,2.4099307062859e-05,0.0469883859204868,0.199978605673386,4.32859560301817,110.18832397460938,5.0,1.1365288496017456,154.82473754882812
uncomfortable,2000,7.37754677544511e-06,0.407637430485159,180468.60816407,0.0028946172046735,0.0315427325680417,1104392.0,2.05637038694725,0.0522678001038001,3065334.0,458.0,462.0,2.21461092622182e-05,0.0422824117020546,0.163478603825675,4.3962290267436,134.4547882080078,5.0,1.2107800245285034,233.0730743408203
compact,1820,1.96645676956564e-06,0.39350995607349,241751.370068136,0.0029389239816315,0.036425891523695,1332412.0,2.5883372284715,0.127254378221317,3663824.0,446.0,500.0,5.26235420353898e-05,0.0519884361448607,0.181507014028056,4.4207799213763,18.36474609375,1.0,0.8087090849876404,3.7749781608581534
compact,1830,9.56943111740838e-07,0.398029589828592,283167.390647226,0.0021548042670295,0.0498356483935956,1801196.0,2.44843220094771,0.157778142495011,5589082.0,610.0,704.0,6.06321316903182e-05,0.0473127832281784,0.15727240398293,4.61696493022555,53.96116638183594,8.0,1.4906104803085327,21.096080780029297
compact,1840,4.65732112475241e-06,0.394660683918431,275054.118005484,0.0021949185100766,0.0491283111697387,1724450.0,2.41478826562966,0.150543428616759,5346406.0,607.0,688.0,5.41064279986546e-05,0.0475645120804373,0.159566365390474,4.51468148735197,65.28866577148438,8.0,1.5851237773895264,31.35856056213379
compact,1850,2.1500032497745e-06,0.402332714925602,303726.59288996,0.0016396277773852,0.0644003378378378,2248968.0,2.41021216981312,0.176415060182619,7845006.0,776.0,914.0,5.95943069900361e-05,0.0454025699413786,0.135106569105145,4.36153913535119,53.77874755859375,7.0,1.5193618535995483,25.87055397033691
compact,1860,2.81781009322483e-06,0.400566412211474,263191.992715598,0.0018853637786341,0.0550663871418588,1903482.0,2.34863236631544,0.164297576847574,6289164.0,671.0,787.0,5.66635619420551e-05,0.0445169471732508,0.138326042464863,4.47267049409827,58.858001708984375,9.0,1.4832501411437988,24.26280975341797
compact,1870,2.25608266460428e-06,0.402849695155328,264542.107064014,0.0018787568213959,0.0551968339929181,1922780.0,2.34143462588327,0.157106376706448,6372070.0,679.0,794.0,5.26866110931451e-05,0.0441756301347762,0.137640119305891,4.14204759373657,59.047645568847656,9.0,1.6025131940841677,22.656635284423828
compact,1880,4.16571850431406e-06,0.407313095821201,278039.205253904,0.0016722528119485,0.0616194135770416,2189300.0,2.35523552052764,0.151189542479084,7545220.0,756.0,889.0,5.24141400052269e-05,0.044219859138719,0.127050841617771,4.13536227289407,50.073829650878906,10.0,1.5743979215621948,22.208446502685547
compact,1890,5.87089733289612e-06,0.416250059518824,318720.167760587,0.0014116195435398,0.0710376871450697,2688278.0,2.33867928074163,0.145163493225915,9634588.0,860.0,1031.0,5.05006378435503e-05,0.0462490503107056,0.118604804459804,4.06846384408435,55.05564498901367,8.0,1.439826726913452,23.57846450805664
compact,1900,8.46910870627641e-06,0.420178719473102,307617.045367634,0.0013888854327305,0.071776239117022,2722858.0,2.30911271599097,0.13339260088294,9828458.0,885.0,1046.0,4.8197310499166e-05,0.0458276159940909,0.113019294281245,4.00489720470377,52.17441177368164,11.0,1.622707486152649,24.28520965576172
compact,1910,6.50772849807416e-06,0.416774214956912,247544.13335154,0.0017250418008895,0.0596135398108812,2052610.0,2.2440335126534,0.147488582132753,7131080.0,745.0,869.0,4.65439331318304e-05,0.0417144516654093,0.120650888515323,4.0419702165367,57.663047790527344,9.0,1.70314359664917,24.37113571166992
compact,1920,4.6748424597462e-06,0.396401497985418,180879.775106082,0.0021099758288994,0.0485164119783458,1541456.0,2.22404326808728,0.133343751828392,5086552.0,621.0,707.0,4.48427477709185e-05,0.0387969336715803,0.117397454031117,4.10580037412644,45.32843780517578,9.0,1.520624756813049,16.415014266967773
compact,1930,8.02212141522539e-06,0.389410939295478,155791.969858234,0.0022762591351088,0.0440531652507536,1326090.0,2.16756409217363,0.131666938098241,4304690.0,567.0,642.0,4.62059287753285e-05,0.0367492528883634,0.117539281010493,3.93029747541859,72.15966033935547,8.0,1.750503420829773,45.33982467651367
compact,1940,9.90703242182607e-06,0.390754862256474,140924.050725963,0.0019538715313249,0.0507499486336552,1397012.0,2.12334888218434,0.143290017987896,4988866.0,626.0,740.0,5.1874859090361e-05,0.0334782170229931,0.100928939765205,3.85776241748908,63.41590118408203,7.0,1.4802727699279783,33.490867614746094
