"key","denote1","denote2","pvalue","warning","t1","t2"
"betweenness_1820_~_betweenness_1830",0.784875111541794,0.800837160678635,0.613600611127642,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.122295272758404,-0.126134348089552
"betweenness_1820_~_zipf_1830",0.99,0.60594915219003,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.487719999962902,-5.39325164902182e-12
"betweenness_1820_~_spectral_diversity_1830",0.99,0.411435633558139,0,NA,-0.499148722882454,-4.22282967850949e-12
"betweenness_1820_~_entropy_1830",0.99,0.0796199746746196,0,NA,-0.24057482326377,-9.73761522566076e-13
"zipf_1820_~_betweenness_1830",0.621783559155851,0.0445484102380685,0.966197380429278,"Data contain duplicated values: LSCV is not well-behaved in this case",-5.32692826936987e-12,-0.00679470424885723
"zipf_1820_~_zipf_1830",0.60810979110211,0.607298272591191,0.050575169967549,NA,-0.174317546392422,-0.139409912338648
"zipf_1820_~_spectral_diversity_1830",0.569589404813206,0.561231556079516,0.88006318135541,NA,-0.00869514681488287,-0.00987033707671901
"zipf_1820_~_entropy_1830",0.316160265061397,0.302129451855604,0.492683292111656,NA,-0.0409601406632507,-0.0791346938230167
"spectral_diversity_1820_~_betweenness_1830",0.402160253920748,0.0390054460887919,0.617798598498471,"Data contain duplicated values: LSCV is not well-behaved in this case",-4.02981158625866e-12,-0.00587934668725257
"spectral_diversity_1820_~_zipf_1830",0.429007619211136,0.438728600881147,0.748096636023021,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.0702271518135491,-0.0457231217806298
"spectral_diversity_1820_~_spectral_diversity_1830",0.891424332876787,0.88451857707106,0.166153622785784,NA,-0.0265258703508172,-0.0496208515808997
"entropy_1820_~_betweenness_1830",0.123879445264693,0.99,0.959264732081629,"Data contain duplicated values: LSCV is not well-behaved in this case",-1.54972160462148e-12,-0.193914524549363
"entropy_1820_~_zipf_1830",0.363175087863629,0.387401554033364,0.981703768076849,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.0688142959873275,-0.0455043535150944
"entropy_1820_~_entropy_1830",0.67165924236539,0.664257570506163,0.122634149601781,NA,-0.111605208000445,-0.086614327359258
"betweenness_1820_~_betweenness_1840",0.752088549278509,0.771749566815021,0.550810852823514,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.113541427201589,-0.119706737118454
"betweenness_1820_~_zipf_1840",0.99,0.583120047798712,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.443429985467339,-5.40376270752828e-12
"betweenness_1820_~_spectral_diversity_1840",0.99,0.366973459549454,0,NA,-0.490015107721594,-3.91180792086229e-12
"betweenness_1820_~_entropy_1840",0.99,0.076247874644629,0,NA,-0.194917931031238,-9.43690891590932e-13
"zipf_1820_~_betweenness_1840",0.63845159743376,0.99,0.970254638039638,"Data contain duplicated values: LSCV is not well-behaved in this case",-5.37006588189282e-12,-0.179581394264649
"zipf_1820_~_zipf_1840",0.766428277386482,0.76311875437655,0.0102377393494182,NA,-0.099977301735305,-0.0683549184073369
"zipf_1820_~_spectral_diversity_1840",0.482055283981219,0.48086333949008,0.473798810339471,NA,-0.0168359261819844,-0.0480494137373903
"zipf_1820_~_entropy_1840",0.296991120252454,0.282340684398558,0.760184951806587,NA,-0.0524368040932169,-0.0568236285630585
"spectral_diversity_1820_~_betweenness_1840",0.413415923537148,0.99,0.563609263962864,"Data contain duplicated values: LSCV is not well-behaved in this case",-4.22778545499343e-12,-0.192666959463566
"spectral_diversity_1820_~_zipf_1840",0.449513910875679,0.460827341743543,0.993213280027874,NA,-0.0576498336677539,-0.0459267375750012
"spectral_diversity_1820_~_spectral_diversity_1840",0.861664369355946,0.857890361295031,0.944496165456678,NA,-0.0423866151263283,-0.0451647803236349
"entropy_1820_~_betweenness_1840",0.141123577174799,0.99,0.961470078862747,"Data contain duplicated values: LSCV is not well-behaved in this case",-1.70870945886849e-12,-0.156443372875891
"entropy_1820_~_zipf_1840",0.375622567559391,0.399364241797621,0.919772927317301,NA,-0.0624692163390678,-0.042823166185408
"entropy_1820_~_entropy_1840",0.665461518999289,0.657543048292343,0.211260725361962,NA,-0.10105801589027,-0.0820551109402552
"betweenness_1820_~_betweenness_1850",0.99,0.99,0.999054820962986,"Data contain duplicated values: LSCV is not well-behaved in this case",-1.30729659245118e-06,-3.16659343496561e-07
"betweenness_1820_~_zipf_1850",0.99,0.597515698404695,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.465394098205661,-5.4882253193303e-12
"betweenness_1820_~_spectral_diversity_1850",0.99,0.385200539991602,0,NA,-0.496160722686776,-4.05300382302566e-12
"betweenness_1820_~_entropy_1850",0.99,0.0757853206524828,0,NA,-0.181890843474649,-9.91747220078883e-13
"zipf_1820_~_betweenness_1850",0.636066577802929,0.99,0.760349557513545,"Data contain duplicated values: LSCV is not well-behaved in this case",-1.36947162122795e-09,-0.275995177880161
"zipf_1820_~_zipf_1850",0.591064559915757,0.589417182689554,0.43327821011714,NA,-0.156860969816228,-0.143271834354915
"zipf_1820_~_spectral_diversity_1850",0.476249406548431,0.471552903752997,0.817415785804734,NA,-0.0259853772335437,-0.040498381456577
"zipf_1820_~_entropy_1850",0.302296997349686,0.287053642328756,0.847091955246921,NA,-0.0491895842216366,-0.0576558211440813
"spectral_diversity_1820_~_betweenness_1850",0.39223423801138,0.191590582065879,0.719238225691131,NA,-2.45215541989282e-11,-0.0297844195582269
"spectral_diversity_1820_~_zipf_1850",0.434678355939122,0.446481035433201,0.870017777213507,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.0655926745251157,-0.0459077566427375
"spectral_diversity_1820_~_spectral_diversity_1850",0.858723326784023,0.852659053566275,0.630382868481972,NA,-0.0389562900451696,-0.0520477367337591
"entropy_1820_~_betweenness_1850",0.074930851420602,0.543292231869091,0.614425827100878,NA,-8.03549735345259e-11,-0.391060030743284
"entropy_1820_~_zipf_1850",0.355949034685454,0.37980799502396,0.906260418181911,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.0673268388051276,-0.0481084804276414
"entropy_1820_~_entropy_1850",0.652696319593462,0.635258848744433,0.0644498157898075,NA,-0.107989925023745,-0.0831837265670261
"betweenness_1820_~_betweenness_1860",0.99,0.989092877309945,0.860525614643799,"Data contain duplicated values: LSCV is not well-behaved in this case",-2.02645985955445e-05,-1.65032076700424e-05
"betweenness_1820_~_zipf_1860",0.99,0.605100079334201,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.452783860745243,-5.46829921041816e-12
"betweenness_1820_~_spectral_diversity_1860",0.99,0.400168040421522,0,NA,-0.542727230347355,-4.21324253658751e-12
"betweenness_1820_~_entropy_1860",0.99,0.0776959061249124,0,NA,-0.154876109242236,-9.9270804961563e-13
"zipf_1820_~_betweenness_1860",0.552936957545815,0.112411335308227,0.686462060876551,NA,-5.05444349741103e-09,-0.0236043396915681
"zipf_1820_~_zipf_1860",0.531208436729033,0.530698021870098,0.536112749072897,NA,-0.166135275363628,-0.15374298500771
"zipf_1820_~_spectral_diversity_1860",0.494534796849357,0.488928134131361,0.99093523319508,NA,-0.013223776099086,-0.0193386730292542
"zipf_1820_~_entropy_1860",0.317989868214247,0.306766157624377,0.457282544553466,NA,-0.0603996497010462,-0.045793476014713
"spectral_diversity_1820_~_betweenness_1860",0.398430071421361,0.773774272642044,0.00325505554730587,"Data contain duplicated values: LSCV is not well-behaved in this case",-2.59318123795901e-09,-0.082944610412622
"spectral_diversity_1820_~_zipf_1860",0.429855694986413,0.442097122039772,0.933663427330899,NA,-0.0491719531358453,-0.0410945802523253
"spectral_diversity_1820_~_spectral_diversity_1860",0.821497674604731,0.813993573522235,0.461580653551518,NA,-0.03771861208639,-0.0589510418307786
"entropy_1820_~_betweenness_1860",0.0935606320101778,0.410399923337439,0.785107398241552,"Data contain duplicated values: LSCV is not well-behaved in this case",-7.59325537295483e-10,-0.204800899412339
"entropy_1820_~_zipf_1860",0.311466168361754,0.332165328443161,0.722854470214366,NA,-0.0825074314712676,-0.0487836585283906
"entropy_1820_~_entropy_1860",0.606055326797219,0.592141408633041,0.109924974064829,NA,-0.109617677818781,-0.0826741998264446
"betweenness_1820_~_betweenness_1870",0.99,0.99,0.990996739489878,"Data contain duplicated values: LSCV is not well-behaved in this case",-2.21261451815214e-06,-2.57099419079176e-07
"betweenness_1820_~_zipf_1870",0.99,0.595428300592121,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.383450980620716,-5.42530422809173e-12
"betweenness_1820_~_spectral_diversity_1870",0.99,0.395846848660782,0,NA,-0.48308222335199,-4.24928740726053e-12
"betweenness_1820_~_entropy_1870",0.931531792272485,0.0770059471161448,0,NA,-0.138959726142341,-9.8590956866899e-13
"zipf_1820_~_betweenness_1870",0.575526274821342,0.99,0.332558705771472,"Data contain duplicated values: LSCV is not well-behaved in this case",-5.61585676833939e-09,-0.221820859525194
"zipf_1820_~_zipf_1870",0.68836641710926,0.682308295704596,0.921855743177563,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.0904193061929001,-0.0947091974899923
"zipf_1820_~_spectral_diversity_1870",0.487177640059785,0.478707490496126,0.978542220016278,NA,-0.0117717726060783,-0.0214251153813408
"zipf_1820_~_entropy_1870",0.2867106836872,0.276061697428816,0.478396358045419,NA,-0.061400071151047,-0.0477525197071991
"spectral_diversity_1820_~_betweenness_1870",0.398833622982213,0.810409602714298,4.65562681495335e-06,NA,-2.51247354109834e-09,-0.116910734581472
"spectral_diversity_1820_~_zipf_1870",0.484345774360577,0.499962726931459,0.684590723357732,NA,-0.0153056984367447,-0.0220817690580545
"spectral_diversity_1820_~_spectral_diversity_1870",0.826733661806623,0.815666174625985,0.190651840364538,NA,-0.0262004121143718,-0.0617547497704625
"entropy_1820_~_betweenness_1870",0.10974132070515,0.643447210928734,0.778945265110946,NA,-7.81765880841237e-10,-0.319498823257094
"entropy_1820_~_zipf_1870",0.354676083037525,0.381965194030227,0.611013590012288,NA,-0.04592787900428,-0.0395257024956555
"entropy_1820_~_entropy_1870",0.716947689052837,0.696307674544509,0.323653713444114,NA,-0.0544794150826421,-0.0505912136220489
"betweenness_1820_~_betweenness_1880",0.99,0.970144815811706,0.113214750043747,"Data contain duplicated values: LSCV is not well-behaved in this case",-8.73278538972653e-06,-1.44353818052702e-07
"betweenness_1820_~_zipf_1880",0.99,0.58911457930052,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.424782920064808,-5.40439124492928e-12
"betweenness_1820_~_spectral_diversity_1880",0.99,0.379000271943537,0,NA,-0.513666209296912,-3.91936951736686e-12
"betweenness_1820_~_entropy_1880",0.695876634930092,0.0732541988537644,0,NA,-0.103647402212109,-9.37485564262798e-13
"zipf_1820_~_betweenness_1880",0.635856003295856,0.776777352690021,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-4.98374036275053e-08,-0.114762997415828
"zipf_1820_~_zipf_1880",0.786177038107898,0.777267564484996,0.48101882172253,NA,-0.0436142843724994,-0.0409883858483844
"zipf_1820_~_spectral_diversity_1880",0.483597697418594,0.472667284606878,0.721714088944751,NA,-0.0194432394365779,-0.0147995178526321
"zipf_1820_~_entropy_1880",0.264284416332931,0.25876873115392,0.798961446845846,NA,-0.0529722303864985,-0.0500660063607914
"spectral_diversity_1820_~_betweenness_1880",0.398086347931208,0.844094461092612,0,NA,-2.35951480136488e-08,-0.0667455581403724
"spectral_diversity_1820_~_zipf_1880",0.452922135716696,0.465193105025451,0.751793607227037,NA,-0.0253909953898417,-0.0300186579823313
"spectral_diversity_1820_~_spectral_diversity_1880",0.793844738409325,0.784788494689576,0.750388504116125,NA,-0.0454153472530716,-0.0616217949178951
"entropy_1820_~_betweenness_1880",0.184298723061631,0.685987081987731,0,NA,-1.66404455895551e-08,-0.106659129176476
"entropy_1820_~_zipf_1880",0.342475960149096,0.364681963215638,0.83024775846436,NA,-0.0536050476615297,-0.0400254985008769
"entropy_1820_~_entropy_1880",0.622575252235912,0.606249129377135,0.00744542263493253,NA,-0.116432300568927,-0.0632083086591794
"betweenness_1820_~_betweenness_1890",0.99,0.982840379784724,0.417244032150506,"Data contain duplicated values: LSCV is not well-behaved in this case",-8.98481572336636e-06,-6.78215917545565e-08
"betweenness_1820_~_zipf_1890",0.99,0.596149714159407,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.475384116122227,-5.54078496179319e-12
"betweenness_1820_~_spectral_diversity_1890",0.99,0.405446483750463,0,NA,-0.504214763971496,-4.22570822456181e-12
"betweenness_1820_~_entropy_1890",0.99,0.0740455782834766,0,NA,-0.15286421563139,-9.6723824197345e-13
"zipf_1820_~_betweenness_1890",0.593770339151854,0.739924829763943,0,NA,-1.22626768908899e-07,-0.168463933982829
"zipf_1820_~_zipf_1890",0.771965167670912,0.763312214489171,0.547004144034651,NA,-0.0447298822821318,-0.0427515334168587
"zipf_1820_~_spectral_diversity_1890",0.454126571008651,0.44550491405095,0.74989901109324,NA,-0.0199689141378453,-0.0417059422397938
"zipf_1820_~_entropy_1890",0.281956435825511,0.273277507637695,0.951395936183675,NA,-0.0484573938147405,-0.05514304357546
"spectral_diversity_1820_~_betweenness_1890",0.376256411324906,0.820706492774985,0,NA,-5.73100350497877e-08,-0.0866321910030696
"spectral_diversity_1820_~_zipf_1890",0.398245412589535,0.404626057664575,0.762851144469185,NA,-0.0556873162328687,-0.0344154380537952
"spectral_diversity_1820_~_spectral_diversity_1890",0.812421109226047,0.801418508884971,0.540434495469291,NA,-0.0301749602225886,-0.0544590367353196
"entropy_1820_~_betweenness_1890",0.18512412788737,0.66785641097545,0,NA,-3.68003639628142e-08,-0.150667581341542
"entropy_1820_~_zipf_1890",0.324499476869677,0.345765943696436,0.969165431208496,NA,-0.0643592871331289,-0.0446218864361178
"entropy_1820_~_entropy_1890",0.572285333510905,0.554513902597307,0.0435838193590166,NA,-0.118758309164481,-0.0860766598858552
"betweenness_1820_~_betweenness_1900",0.99,0.98333863900316,0.273677325531363,NA,-2.02846950140702e-05,-3.2468164924414e-08
"betweenness_1820_~_zipf_1900",0.99,0.594513499912797,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.443195747163245,-5.43702786841255e-12
"betweenness_1820_~_spectral_diversity_1900",0.99,0.392319605110401,0,NA,-0.486629530752539,-4.05710922963187e-12
"betweenness_1820_~_entropy_1900",0.517486491251554,0.0728490645473985,0,NA,-0.0790423820045396,-9.05392867926162e-13
"zipf_1820_~_betweenness_1900",0.591924087972719,0.737979449238279,0,NA,-1.56400981943293e-07,-0.149795084720937
"zipf_1820_~_zipf_1900",0.616528048144194,0.607203278122669,0.583875756049677,NA,-0.100002656372465,-0.0971531591871724
"zipf_1820_~_spectral_diversity_1900",0.462966812619983,0.455920684002935,0.772227195108057,NA,-0.00937403167912819,-0.0284617206857607
"zipf_1820_~_entropy_1900",0.278331610631527,0.269842435912316,0.650470668756823,NA,-0.0579867908787487,-0.0519940893434773
"spectral_diversity_1820_~_betweenness_1900",0.382218851124159,0.829334626597093,0,NA,-6.91939176375654e-08,-0.078164677103622
"spectral_diversity_1820_~_zipf_1900",0.35595702337868,0.359837827214308,0.595114493781184,NA,-0.0662113128707415,-0.0369619621206789
"spectral_diversity_1820_~_spectral_diversity_1900",0.772155321645587,0.756623535178167,0.715275587770484,NA,-0.0303042002443809,-0.0560607705034843
"entropy_1820_~_betweenness_1900",0.202080990619189,0.663634008501258,0,NA,-6.62543629106425e-08,-0.120261196747162
"entropy_1820_~_zipf_1900",0.308631707344613,0.327285055748219,0.862519904325093,NA,-0.0549122076835856,-0.0430678542990233
"entropy_1820_~_entropy_1900",0.594511781269533,0.575594225299299,0.0619976356517331,NA,-0.100966493250559,-0.0674383507843778
"betweenness_1820_~_betweenness_1910",0.935050963566874,0.915339452855481,0.416792376755458,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.000327863433148112,-7.71196643217753e-05
"betweenness_1820_~_zipf_1910",0.99,0.591955038389025,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.467566388532853,-5.36435532515015e-12
"betweenness_1820_~_spectral_diversity_1910",0.99,0.374164209707632,0,NA,-0.50189380262613,-3.88596913318001e-12
"betweenness_1820_~_entropy_1910",0.731991259827945,0.0738913079540646,0,NA,-0.106459333881266,-9.70963737564808e-13
"zipf_1820_~_betweenness_1910",0.521698673598814,0.662922549865381,0,NA,-1.30190782754652e-07,-0.203073624808576
"zipf_1820_~_zipf_1910",0.591310185165318,0.580316800839575,0.298317442204296,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.10137991411564,-0.0873145716175648
"zipf_1820_~_spectral_diversity_1910",0.389338536634057,0.380018460812823,0.623102323000425,NA,-0.0232759285783512,-0.0516430765276011
"zipf_1820_~_entropy_1910",0.285431040373358,0.273721219001721,0.841754386051249,NA,-0.0439011054398701,-0.0490980168876215
"spectral_diversity_1820_~_betweenness_1910",0.34110903860894,0.771054112700203,0,NA,-8.64860493642506e-08,-0.11341422649925
"spectral_diversity_1820_~_zipf_1910",0.305605692573092,0.307931086408054,0.177409851709903,NA,-0.0911732588676196,-0.0306636282027965
"spectral_diversity_1820_~_spectral_diversity_1910",0.751810833366021,0.734790064913694,0.769390226408679,NA,-0.0210289075112537,-0.0472468402978748
"entropy_1820_~_betweenness_1910",0.154235133525963,0.605291815210647,0.750801248745787,NA,-2.63799404344043e-08,-0.215910704407387
"entropy_1820_~_zipf_1910",0.294158285999683,0.314550435359618,0.679330002475658,NA,-0.0499431094020907,-0.0456163495311295
"entropy_1820_~_entropy_1910",0.50786676256706,0.494457268255868,0.107103105898788,NA,-0.120268744655632,-0.0870105899002343
"betweenness_1820_~_betweenness_1920",0.980933076785956,0.940984912147736,0.0577573862898695,"Data contain duplicated values: LSCV is not well-behaved in this case",-5.41674173017301e-05,-3.16566361104532e-07
"betweenness_1820_~_zipf_1920",0.99,0.574310577418053,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.512867066813235,-5.17246144422996e-12
"betweenness_1820_~_spectral_diversity_1920",0.99,0.374352658019537,0,NA,-0.532381694923486,-3.73685658752293e-12
"betweenness_1820_~_entropy_1920",0.99,0.0714536032054036,0,NA,-0.150221901528489,-9.12744961755976e-13
"zipf_1820_~_betweenness_1920",0.468741455289747,0.648320262190083,0,NA,-4.33099310017406e-08,-0.231793265599886
"zipf_1820_~_zipf_1920",0.51331969651673,0.505735294114841,0.890341035922759,NA,-0.109635352376741,-0.12062508867498
"zipf_1820_~_spectral_diversity_1920",0.416142641723286,0.40265597076065,0.928321181434279,NA,-0.0159472555938219,-0.0330629004929909
"zipf_1820_~_entropy_1920",0.25567002193718,0.24878926234812,0.897233948114841,NA,-0.040085832988179,-0.0511081161187059
"spectral_diversity_1820_~_betweenness_1920",0.307661466589105,0.758428869680425,0,NA,-2.80724198954906e-08,-0.134527287275215
"spectral_diversity_1820_~_zipf_1920",0.347707723586355,0.352863459619873,0.865832157646211,NA,-0.0336989375854987,-0.0372446794409152
"spectral_diversity_1820_~_spectral_diversity_1920",0.743527164141015,0.724534616410733,0.993709624680178,NA,-0.0241379738691742,-0.0433880857450857
"entropy_1820_~_betweenness_1920",0.163453528866062,0.633056392129304,0.848535413116536,NA,-1.34891503320889e-08,-0.194289282430632
"entropy_1820_~_zipf_1920",0.296326887082318,0.315955613099842,0.384136907574565,NA,-0.0364383248621224,-0.0509080056969507
"entropy_1820_~_entropy_1920",0.582995715504624,0.556562912423168,0.0147527002999501,NA,-0.102125564148541,-0.055542282205989
"betweenness_1820_~_betweenness_1930",0.975813811041249,0.99,5.93081139754759e-13,"Data contain duplicated values: LSCV is not well-behaved in this case",-1.82839863041714e-06,-4.4589634530042e-07
"betweenness_1820_~_zipf_1930",0.99,0.577831720116457,0,NA,-0.481064449623433,-5.30511779360424e-12
"betweenness_1820_~_spectral_diversity_1930",0.99,0.363229956631864,0,NA,-0.445081711032359,-3.84852146377214e-12
"betweenness_1820_~_entropy_1930",0.425667547900313,0.0688848509876911,0,NA,-0.0621185628011715,-9.0545196015662e-13
"zipf_1820_~_betweenness_1930",0.458492259531928,0.611141306125116,6.18394224716212e-13,NA,-8.246835455352e-09,-0.225412628501725
"zipf_1820_~_zipf_1930",0.489210388387187,0.476927172281277,0.160833171283003,NA,-0.11905151897535,-0.0941254625310167
"zipf_1820_~_spectral_diversity_1930",0.368638166233338,0.361964220236864,0.223397416353227,NA,-0.00505245376713323,-0.0589807449915215
"zipf_1820_~_entropy_1930",0.224641854848564,0.218523268357906,0.83815457706516,NA,-0.042950097475288,-0.0553140646862919
"spectral_diversity_1820_~_betweenness_1930",0.308625065482945,0.779155756216829,0,NA,-6.39248341872852e-09,-0.143828282871546
"spectral_diversity_1820_~_zipf_1930",0.320475526324119,0.322358138543882,0.845382794285588,NA,-0.0427514782349591,-0.0312542320479299
"spectral_diversity_1820_~_spectral_diversity_1930",0.707397986487624,0.682495877826133,0.718088795337091,NA,-0.00991169982717724,-0.0473214960087132
"entropy_1820_~_betweenness_1930",0.104950214888025,0.507537670901157,0.738135234316649,NA,-1.98219128534814e-09,-0.322766310239671
"entropy_1820_~_zipf_1930",0.270933578088329,0.281446802419517,0.996626202887601,NA,-0.048529442955637,-0.038174077773222
"entropy_1820_~_entropy_1930",0.505391623518391,0.480355702456748,0.0204714705131166,NA,-0.109739726773899,-0.0601713891237767
"betweenness_1820_~_betweenness_1940",0.886660375165623,0.893877549045293,0.793252666820616,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.000310271148989345,-0.000275733141875873
"betweenness_1820_~_zipf_1940",0.99,0.570927600209619,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.469848041904014,-5.41231077360327e-12
"betweenness_1820_~_spectral_diversity_1940",0.99,0.369085127169901,0,NA,-0.441361260394741,-3.87475633541629e-12
"betweenness_1820_~_entropy_1940",0.43686322478909,0.0700743187528541,0,NA,-0.0648316038483237,-9.02265652242266e-13
"zipf_1820_~_betweenness_1940",0.439675493619903,0.614415195255283,0,NA,-3.31807994054786e-08,-0.232790456596346
"zipf_1820_~_zipf_1940",0.478476401551848,0.468391399321387,0.112475802939584,NA,-0.122060948643955,-0.0895180009144827
"zipf_1820_~_spectral_diversity_1940",0.384886783358278,0.381372414204,0.295835143007245,NA,-0.00337463296589489,-0.0481319204242445
"zipf_1820_~_entropy_1940",0.276093619582743,0.2711871899489,0.453506795575608,NA,-0.0189076605089027,-0.0505389917671457
"spectral_diversity_1820_~_betweenness_1940",0.316950083259343,0.743557631452312,0,NA,-2.57316885668046e-08,-0.130748308661378
"spectral_diversity_1820_~_zipf_1940",0.33198824720452,0.336179794614009,0.746890746340571,NA,-0.0178878786629098,-0.0307229924925557
"spectral_diversity_1820_~_spectral_diversity_1940",0.703311452810016,0.6824709338324,0.448004017885475,NA,-0.00701705245911395,-0.0529920180840483
"entropy_1820_~_betweenness_1940",0.122194412091764,0.557318900205706,0.737046925648329,NA,-6.33162720202326e-09,-0.236645711250664
"entropy_1820_~_zipf_1940",0.271764726362874,0.288040062966172,0.954981448486465,NA,-0.0499923994704213,-0.0358660882432574
"entropy_1820_~_entropy_1940",0.503840641601684,0.485946413096093,0.106517260694407,NA,-0.111317450531968,-0.0795456888253559
"betweenness_1820_~_betweenness_1950",0.9668216185138,0.99,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-4.29336729529678e-06,-1.90894913922901e-07
"betweenness_1820_~_zipf_1950",0.99,0.562669647000824,0,NA,-0.43877781373359,-5.12107517890813e-12
"betweenness_1820_~_spectral_diversity_1950",0.99,0.361982260289318,0,NA,-0.476224440058257,-3.65001295848101e-12
"betweenness_1820_~_entropy_1950",0.99,0.0648265568320971,0,NA,-0.191372239241139,-8.1229135330788e-13
"zipf_1820_~_betweenness_1950",0.450589603104998,0.636264271892891,0,NA,-1.92644109935858e-08,-0.256467607748535
"zipf_1820_~_zipf_1950",0.481610956942549,0.470536878510184,0.0988858276718101,NA,-0.118622668760113,-0.0850428545670246
"zipf_1820_~_spectral_diversity_1950",0.436080468166662,0.388350409521241,0.117799336930734,NA,-0.0220861678739092,-0.00430136495485736
"zipf_1820_~_entropy_1950",0.244962226517593,0.239246186638158,0.726541024689707,NA,-0.0476243843907198,-0.0421405429576706
"spectral_diversity_1820_~_betweenness_1950",0.320695329550136,0.761421769838629,0,NA,-1.25212458935214e-08,-0.160512965822189
"spectral_diversity_1820_~_zipf_1950",0.334703047682677,0.348776874777326,0.426863573655269,NA,-0.00396207219430117,-0.0327729628821399
"spectral_diversity_1820_~_spectral_diversity_1950",0.680158827269339,0.65191788268926,0.69152528286329,NA,-0.0144113950481311,-0.0569855873363459
"entropy_1820_~_betweenness_1950",0.165455152270156,0.6646686400157,0.849679305489685,NA,-9.83055333654044e-09,-0.178994028449537
"entropy_1820_~_zipf_1950",0.286704787398291,0.317163432645375,0.0848400206135664,NA,-0.0104021078024509,-0.0487927299942187
"entropy_1820_~_entropy_1950",0.533466959762694,0.513058681044691,0.0559805241019011,NA,-0.0923171934158673,-0.0519853642436347
"betweenness_1820_~_betweenness_1960",0.593595216769441,0.570470378389724,0.820266171007157,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.0279422216479786,-0.0351433071715484
"betweenness_1820_~_zipf_1960",0.99,0.566791744841315,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.385394241408632,-5.38241364037363e-12
"betweenness_1820_~_spectral_diversity_1960",0.99,0.367711710814462,0,NA,-0.415437431857651,-3.92490126181484e-12
"betweenness_1820_~_entropy_1960",0.556642596031684,0.0608492952001407,0,NA,-0.0870019430634347,-5.17400844601348e-11
"zipf_1820_~_betweenness_1960",0.429479510902934,0.597165407433136,0,NA,-1.52148207510521e-07,-0.24977731221303
"zipf_1820_~_zipf_1960",0.49056353652973,0.47907200601478,0.167989396044872,NA,-0.106299377453024,-0.0791386804075656
"zipf_1820_~_spectral_diversity_1960",0.357651439309808,0.338970914380434,0.605921662585639,NA,-0.0137513418407499,-0.0524743638244312
"zipf_1820_~_entropy_1960",0.206456816318039,0.19796655466132,0.103644818598924,NA,-0.0707959048709584,-0.0288486623978886
"spectral_diversity_1820_~_betweenness_1960",0.309759873793441,0.733610292012286,0,NA,-9.41426065312771e-08,-0.151031200767936
"spectral_diversity_1820_~_zipf_1960",0.305572235153647,0.307710185778004,0.849783690972821,NA,-0.0236717518397209,-0.03102675288574
"spectral_diversity_1820_~_spectral_diversity_1960",0.678287296810219,0.650326197533728,0.80048440682403,NA,-0.0176053515212709,-0.0549465809241238
"entropy_1820_~_betweenness_1960",0.169817508659813,0.603792813287419,0.762312299242813,NA,-5.07780306331496e-08,-0.207434057923774
"entropy_1820_~_zipf_1960",0.26097421286181,0.276582087177043,0.849965558141552,NA,-0.0388881437528877,-0.0305138873264147
"entropy_1820_~_entropy_1960",0.471143350558544,0.461519571863154,0.255272674403589,NA,-0.106253639235784,-0.0801502186710043
"betweenness_1820_~_betweenness_1970",0.946452265358077,0.963239755744848,0.210920149736613,NA,-5.97851761551368e-06,-1.66907783817393e-07
"betweenness_1820_~_zipf_1970",0.99,0.551279426031062,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.333231621381761,-5.48620722322447e-12
"betweenness_1820_~_spectral_diversity_1970",0.99,0.376296687044861,0,NA,-0.469477103270217,-3.78148775048871e-12
"betweenness_1820_~_entropy_1970",0.579684102117191,0.0596652715713353,0,NA,-0.0857588151957999,-7.77564320593226e-13
"zipf_1820_~_betweenness_1970",0.417493998148178,0.589165918482982,0,NA,-4.10908669970298e-07,-0.232121513616728
"zipf_1820_~_zipf_1970",0.478451068009674,0.466876929289901,0.162226970217721,NA,-0.106899272151451,-0.0792620310490098
"zipf_1820_~_spectral_diversity_1970",0.427667781339108,0.381571903214879,0.185497764807747,NA,-0.0188286194923164,-0.00840518809784452
